B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDWI,NDVI,output1
0.0539,0.0732,0.0866,0.0364,0.0242,0.0171,0.0164,0.0146,0.0136,0.0074,0.0098,0.0065,0.71146244,-0.42745098,1
0.0539,0.0737,0.0854,0.036,0.0256,0.0166,0.0152,0.0146,0.0113,0.0074,0.0094,0.0055,0.708,-0.42292488,1
0.0539,0.0745,0.0883,0.0355,0.0256,0.0166,0.0152,0.0149,0.0113,0.0074,0.0094,0.0055,0.7112403,-0.40873018,1
0.0539,0.0766,0.0892,0.0362,0.025,0.016,0.0182,0.0157,0.0122,0.0074,0.0081,0.0059,0.7006673,-0.3949904,1
0.0539,0.0767,0.0892,0.0375,0.025,0.016,0.0182,0.0157,0.0122,0.0074,0.0081,0.0059,0.7006673,-0.40977448,1
0.0554,0.0746,0.0899,0.0375,0.0251,0.0154,0.0166,0.0157,0.0132,0.005,0.0078,0.0065,0.7026515,-0.40977448,1
0.0554,0.0738,0.089,0.0381,0.0251,0.0154,0.0166,0.0156,0.0132,0.005,0.0078,0.0065,0.70172083,-0.41899443,1
0.0554,0.0757,0.0885,0.0386,0.0262,0.0165,0.0154,0.0153,0.0139,0.005,0.0083,0.006,0.70520234,-0.43228203,1
0.0554,0.0757,0.0885,0.0386,0.0262,0.0165,0.0154,0.0153,0.0139,0.005,0.0083,0.006,0.70520234,-0.43228203,1
0.0554,0.077,0.0886,0.0384,0.0271,0.018,0.0168,0.015,0.0146,0.005,0.0091,0.0067,0.7104247,-0.43820226,1
0.0554,0.075,0.0888,0.0382,0.0271,0.018,0.0168,0.0165,0.0146,0.005,0.0091,0.0067,0.6866097,-0.39670932,1
0.0589,0.0764,0.0894,0.0388,0.0272,0.0173,0.0142,0.0177,0.0112,0.0198,0.0083,0.006,0.6694678,-0.37345135,1
0.0503,0.07,0.0838,0.0344,0.0273,0.0182,0.0168,0.0147,0.0122,0.0363,0.0101,0.006,0.7015228,-0.401222,1
0.0503,0.0695,0.0857,0.0354,0.0273,0.0182,0.0168,0.0152,0.0122,0.0363,0.0101,0.006,0.6987116,-0.39920947,1
0.0539,0.0695,0.0857,0.0354,0.0242,0.0171,0.0164,0.0152,0.0136,0.0074,0.0098,0.0065,0.6987116,-0.39920947,1
0.0539,0.0722,0.0857,0.0359,0.0242,0.0171,0.0164,0.0146,0.0136,0.0074,0.0098,0.0065,0.7088734,-0.42178217,1
0.0539,0.0734,0.0865,0.0347,0.0256,0.0166,0.0152,0.0146,0.0113,0.0074,0.0094,0.0055,0.71117705,-0.4077079,1
0.0539,0.0722,0.0892,0.0359,0.0256,0.0166,0.0152,0.0152,0.0113,0.0074,0.0094,0.0055,0.70881224,-0.40508807,1
0.0539,0.0749,0.0899,0.0379,0.025,0.016,0.0182,0.0158,0.0122,0.0074,0.0081,0.0059,0.7010407,-0.41154566,1
0.0539,0.0766,0.089,0.0359,0.025,0.016,0.0182,0.0157,0.0122,0.0074,0.0081,0.0059,0.70009553,-0.39147288,1
0.0554,0.0758,0.0879,0.0371,0.0251,0.0154,0.0166,0.016,0.0132,0.005,0.0078,0.0065,0.69201154,-0.39736342,1
0.0554,0.0743,0.0877,0.0379,0.0251,0.0154,0.0166,0.0151,0.0132,0.005,0.0078,0.0065,0.7062257,-0.4301887,1
0.0554,0.0767,0.0879,0.0385,0.0262,0.0165,0.0154,0.0145,0.0139,0.005,0.0083,0.006,0.7167969,-0.4528302,1
0.0554,0.0767,0.0879,0.0385,0.0262,0.0165,0.0154,0.0145,0.0139,0.005,0.0083,0.006,0.7167969,-0.4528302,1
0.0554,0.0745,0.0882,0.0376,0.0271,0.018,0.0168,0.0152,0.0146,0.005,0.0091,0.0067,0.70599616,-0.4242424,1
0.0554,0.0749,0.0877,0.0382,0.0271,0.018,0.0168,0.0158,0.0146,0.005,0.0091,0.0067,0.694686,-0.41481483,1
0.0589,0.0767,0.0894,0.0382,0.0272,0.0173,0.0142,0.0172,0.0112,0.0198,0.0083,0.006,0.6772983,-0.37906134,1
0.0503,0.07,0.0838,0.0351,0.0269,0.0173,0.0182,0.0175,0.0159,0.0363,0.0105,0.0067,0.6544916,-0.33460078,1
0.0503,0.0703,0.086,0.0351,0.0269,0.0173,0.0182,0.0161,0.0159,0.0363,0.0105,0.0067,0.68462294,-0.37109375,1
0.0539,0.0703,0.086,0.0351,0.0248,0.0166,0.016,0.0161,0.0125,0.0074,0.0076,0.0059,0.68462294,-0.37109375,1
0.0539,0.0708,0.0855,0.0374,0.0248,0.0166,0.016,0.0138,0.0125,0.0074,0.0076,0.0059,0.72205436,-0.4609375,1
0.0539,0.0744,0.0855,0.0372,0.0253,0.0155,0.0161,0.0146,0.0112,0.0074,0.008,0.0055,0.7082917,-0.43629342,1
0.0539,0.0729,0.0906,0.0361,0.0253,0.0155,0.0161,0.0156,0.0112,0.0074,0.008,0.0055,0.70621467,-0.39651838,1
0.0539,0.0734,0.0877,0.037,0.0256,0.0152,0.017,0.0157,0.012,0.0074,0.0078,0.0059,0.69632494,-0.4041746,1
0.0539,0.0758,0.0883,0.0364,0.0256,0.0152,0.017,0.015,0.012,0.0074,0.0078,0.0059,0.70958376,-0.41634244,1
0.0554,0.0763,0.087,0.0375,0.026,0.0152,0.0166,0.0153,0.0121,0.005,0.0071,0.006,0.70087975,-0.42045456,1
0.0554,0.0731,0.0894,0.0383,0.026,0.0152,0.0166,0.0147,0.0121,0.005,0.0071,0.006,0.71757925,-0.44528303,1
0.0554,0.0789,0.0867,0.0386,0.0261,0.0162,0.0145,0.0139,0.0148,0.005,0.007,0.0059,0.7236581,-0.4704762,1
0.0554,0.0789,0.0867,0.0386,0.0261,0.0162,0.0145,0.0139,0.0148,0.005,0.007,0.0059,0.7236581,-0.4704762,1
0.0554,0.0762,0.0903,0.0379,0.0271,0.0193,0.0163,0.0149,0.0137,0.005,0.0094,0.0068,0.71673006,-0.43560606,1
0.0554,0.0767,0.0874,0.0382,0.0271,0.0193,0.0163,0.0156,0.0137,0.005,0.0094,0.0068,0.69708735,-0.42007434,1
0.0589,0.076,0.0884,0.0382,0.0291,0.015,0.0128,0.0165,0.0077,0.0198,0.01,0.0074,0.6854147,-0.39670932,1
0.0503,0.0697,0.0822,0.0349,0.0247,0.0117,0.0181,0.0165,0.016,0.0363,0.0121,0.0086,0.66565347,-0.35797665,1
0.0503,0.0695,0.0827,0.0363,0.0269,0.0173,0.0182,0.0174,0.0159,0.0363,0.0105,0.0067,0.6523476,-0.3519553,1
0.0503,0.0695,0.0827,0.0363,0.0269,0.0173,0.0182,0.0174,0.0159,0.0363,0.0105,0.0067,0.6523476,-0.3519553,1
0.0539,0.0744,0.0864,0.0346,0.0248,0.0166,0.016,0.0152,0.0125,0.0074,0.0076,0.0059,0.7007874,-0.38955823,1
0.0539,0.0764,0.0887,0.037,0.0248,0.0166,0.016,0.0136,0.0125,0.0074,0.0076,0.0059,0.73411536,-0.4624506,1
0.0539,0.0758,0.0866,0.0364,0.0253,0.0155,0.0161,0.0143,0.0112,0.0074,0.008,0.0055,0.71655107,-0.43589747,1
0.0539,0.0766,0.0891,0.0366,0.0253,0.0155,0.0161,0.0145,0.0112,0.0074,0.008,0.0055,0.7200772,-0.43248534,1
0.0539,0.0747,0.0858,0.0379,0.0256,0.0152,0.017,0.0147,0.012,0.0074,0.0078,0.0059,0.70746267,-0.44106466,1
0.0539,0.0737,0.0883,0.0373,0.0256,0.0152,0.017,0.0147,0.012,0.0074,0.0078,0.0059,0.7145631,-0.4346154,1
0.0554,0.0725,0.0908,0.0371,0.026,0.0152,0.0166,0.0144,0.0121,0.005,0.0071,0.006,0.72623575,-0.44077668,1
0.0554,0.076,0.089,0.0379,0.026,0.0152,0.0166,0.0136,0.0121,0.005,0.0071,0.006,0.7348928,-0.47184467,1
0.0554,0.0757,0.0874,0.0394,0.0261,0.0162,0.0145,0.0136,0.0148,0.005,0.007,0.0059,0.73069304,-0.48679245,1
0.0554,0.0757,0.0874,0.0394,0.0261,0.0162,0.0145,0.0136,0.0148,0.005,0.007,0.0059,0.73069304,-0.48679245,1
0.0554,0.0794,0.0906,0.0398,0.0271,0.0193,0.0163,0.0145,0.0137,0.005,0.0094,0.0068,0.72407234,-0.46593,1
0.0554,0.0735,0.0886,0.0385,0.0271,0.0193,0.0163,0.0157,0.0137,0.005,0.0094,0.0068,0.69894534,-0.42066422,1
0.0589,0.0739,0.0882,0.0372,0.0291,0.015,0.0128,0.0156,0.0077,0.0198,0.01,0.0074,0.699422,-0.40909094,1
0.0503,0.0684,0.0814,0.0344,0.0272,0.0143,0.0174,0.0159,0.0176,0.0363,0.0096,0.0081,0.67317575,-0.36779323,1
0.0503,0.07,0.0822,0.0354,0.0264,0.0159,0.0172,0.0157,0.0145,0.0363,0.0099,0.0053,0.67926455,-0.3855186,1
0.0503,0.07,0.0822,0.0354,0.0264,0.0159,0.0172,0.0157,0.0145,0.0363,0.0099,0.0053,0.67926455,-0.3855186,1
0.0539,0.0756,0.0863,0.0344,0.0253,0.0152,0.0161,0.0141,0.0118,0.0074,0.0085,0.0062,0.7191235,-0.41855672,1
0.0539,0.0742,0.0845,0.0366,0.0253,0.0152,0.0161,0.0136,0.0118,0.0074,0.0085,0.0062,0.7227319,-0.45816734,1
0.0539,0.0751,0.0861,0.0364,0.0257,0.0163,0.0154,0.0133,0.0129,0.0074,0.0077,0.0066,0.73239434,-0.46478876,1
0.0539,0.0772,0.0882,0.0366,0.0257,0.0163,0.0154,0.0144,0.0129,0.0074,0.0077,0.0066,0.71929824,-0.43529415,1
0.0539,0.0738,0.0872,0.0372,0.0267,0.0157,0.0157,0.014,0.0136,0.0074,0.0078,0.0061,0.7233201,-0.453125,1
0.0539,0.0725,0.0892,0.0372,0.0267,0.0157,0.0157,0.0143,0.0136,0.0074,0.0078,0.0061,0.7236715,-0.4446602,1
0.0554,0.0725,0.0899,0.0361,0.0265,0.0151,0.016,0.0143,0.0129,0.005,0.0076,0.006,0.7255278,-0.43253967,1
0.0554,0.0756,0.0882,0.0375,0.0265,0.0151,0.016,0.0134,0.0129,0.005,0.0076,0.006,0.7362205,-0.47347742,1
0.0554,0.0756,0.0882,0.0375,0.026,0.0158,0.015,0.0134,0.013,0.005,0.0071,0.0061,0.7362205,-0.47347742,1
0.0554,0.0723,0.0906,0.0381,0.026,0.0158,0.015,0.0139,0.013,0.005,0.0071,0.0061,0.7339713,-0.46538463,1
0.0554,0.0733,0.0898,0.0365,0.0278,0.0182,0.0187,0.015,0.0124,0.005,0.0091,0.0061,0.71374047,-0.41747573,1
0.0554,0.0739,0.0919,0.0372,0.0278,0.0182,0.0187,0.016,0.0124,0.005,0.0091,0.0061,0.7034291,-0.3984962,1
0.0589,0.0767,0.0927,0.0379,0.0278,0.0182,0.0187,0.0166,0.0124,0.0198,0.0091,0.0061,0.6962488,-0.39082572,1
0.0503,0.0709,0.0837,0.0358,0.0272,0.0143,0.0174,0.0155,0.0176,0.0363,0.0096,0.0081,0.6875,-0.39571148,1
0.0503,0.0739,0.0838,0.034,0.0272,0.0143,0.0174,0.0147,0.0176,0.0363,0.0096,0.0081,0.7015228,-0.39630392,1
0.0503,0.0697,0.0843,0.0344,0.0264,0.0159,0.0172,0.0148,0.0145,0.0363,0.0099,0.0053,0.70131177,-0.398374,1
0.0503,0.0697,0.0843,0.0344,0.0264,0.0159,0.0172,0.0148,0.0145,0.0363,0.0099,0.0053,0.70131177,-0.398374,1
0.0539,0.0717,0.0873,0.0368,0.0253,0.0152,0.0161,0.0148,0.0118,0.0074,0.0085,0.0062,0.71008813,-0.42635658,1
0.0539,0.072,0.0881,0.0362,0.0253,0.0152,0.0161,0.0138,0.0118,0.0074,0.0085,0.0062,0.72914624,-0.448,1
0.0539,0.0736,0.0866,0.0363,0.0257,0.0163,0.0154,0.0127,0.0129,0.0074,0.0077,0.0066,0.74420947,-0.48163265,1
0.0539,0.073,0.0883,0.0364,0.0257,0.0163,0.0154,0.0135,0.0129,0.0074,0.0077,0.0066,0.73477405,-0.45891786,1
0.0539,0.0733,0.0884,0.0363,0.0267,0.0157,0.0157,0.0142,0.0136,0.0074,0.0078,0.0061,0.72319686,-0.43762377,1
0.0539,0.0737,0.0885,0.0362,0.0267,0.0157,0.0157,0.0145,0.0136,0.0074,0.0078,0.0061,0.7184466,-0.42800793,1
0.0554,0.0737,0.0893,0.0371,0.0265,0.0151,0.016,0.014,0.0129,0.005,0.0076,0.006,0.72894484,-0.45205477,1
0.0554,0.0733,0.089,0.0383,0.0265,0.0151,0.016,0.0134,0.0129,0.005,0.0076,0.006,0.73828125,-0.48162478,1
0.0554,0.0733,0.089,0.0383,0.026,0.0158,0.015,0.0134,0.013,0.005,0.0071,0.0061,0.73828125,-0.48162478,1
0.0554,0.075,0.0882,0.0379,0.026,0.0158,0.015,0.0142,0.013,0.005,0.0071,0.0061,0.72265625,-0.45489445,1
0.0554,0.0739,0.0894,0.0381,0.0278,0.0182,0.0187,0.015,0.0124,0.005,0.0091,0.0061,0.7126437,-0.43502825,1
0.0554,0.076,0.0915,0.0373,0.0278,0.0182,0.0187,0.0167,0.0124,0.005,0.0091,0.0061,0.6913124,-0.38148153,1
0.0589,0.0781,0.0922,0.038,0.0278,0.0182,0.0187,0.0152,0.0124,0.0198,0.0091,0.0061,0.716946,-0.4285714,1
0.0522,0.07,0.0849,0.0347,0.0274,0.018,0.0176,0.015,0.0152,0.0161,0.0095,0.0076,0.6996997,-0.39637828,1
0.0522,0.0724,0.0852,0.0329,0.0274,0.018,0.0176,0.0153,0.0152,0.0161,0.0095,0.0076,0.69552237,-0.36514524,1
0.0522,0.0697,0.0841,0.0352,0.0239,0.0156,0.0179,0.015,0.0129,0.0161,0.0094,0.0064,0.69727546,-0.40239045,1
0.0522,0.0697,0.0841,0.0352,0.0239,0.0156,0.0179,0.015,0.0129,0.0161,0.0094,0.0064,0.69727546,-0.40239045,1
0.056,0.073,0.0842,0.0348,0.0251,0.0156,0.0156,0.0153,0.0128,0.0063,0.0079,0.0062,0.6924623,-0.38922155,1
0.056,0.0727,0.0874,0.0363,0.0251,0.0156,0.0156,0.0134,0.0128,0.0063,0.0079,0.0062,0.734127,-0.4607646,1
0.056,0.0763,0.0881,0.0377,0.025,0.0162,0.015,0.0128,0.0132,0.0063,0.0083,0.0062,0.7462835,-0.49306932,1
0.056,0.0756,0.0874,0.0364,0.025,0.0162,0.015,0.0138,0.0132,0.0063,0.0083,0.0062,0.72727275,-0.45019922,1
0.056,0.0738,0.089,0.0373,0.0268,0.0153,0.0161,0.0149,0.0142,0.0063,0.008,0.0065,0.7131858,-0.4291188,1
0.056,0.0709,0.0867,0.036,0.0268,0.0153,0.0161,0.0147,0.0142,0.0063,0.008,0.0065,0.71005917,-0.42011833,1
0.0574,0.0749,0.0874,0.0366,0.0269,0.0151,0.0158,0.0137,0.0126,0.0051,0.007,0.0054,0.7289812,-0.4552684,1
0.0574,0.0733,0.0885,0.0372,0.0269,0.0151,0.0158,0.0135,0.0126,0.0051,0.007,0.0054,0.7352941,-0.46745563,1
0.0574,0.0733,0.0885,0.0372,0.0264,0.0159,0.016,0.0135,0.0115,0.0051,0.0082,0.0049,0.7352941,-0.46745563,1
0.0574,0.0738,0.0885,0.0364,0.0264,0.0159,0.016,0.0144,0.0115,0.0051,0.0082,0.0049,0.7201166,-0.4330709,1
0.0574,0.0758,0.0885,0.0366,0.0292,0.0176,0.0191,0.0154,0.0133,0.0051,0.0092,0.0062,0.7035611,-0.4076923,1
0.0574,0.0749,0.0885,0.0376,0.0292,0.0176,0.0191,0.0168,0.0133,0.0051,0.0092,0.0062,0.6809117,-0.38235295,1
0.0567,0.077,0.0898,0.0382,0.0292,0.0176,0.0191,0.014,0.0133,0.0097,0.0092,0.0062,0.7302505,-0.4636015,1
0.0522,0.0712,0.0859,0.0357,0.0274,0.018,0.0176,0.0153,0.0152,0.0161,0.0095,0.0076,0.69762844,-0.4,1
0.0522,0.0731,0.0865,0.0355,0.0274,0.018,0.0176,0.0159,0.0152,0.0161,0.0095,0.0076,0.6894531,-0.38132295,1
0.0522,0.0718,0.0842,0.0351,0.0239,0.0156,0.0179,0.0159,0.0129,0.0161,0.0094,0.0064,0.6823177,-0.3764706,1
0.0522,0.0742,0.0861,0.0351,0.0239,0.0156,0.0179,0.0152,0.0129,0.0161,0.0094,0.0064,0.6999013,-0.39562625,1
0.056,0.0742,0.0866,0.0349,0.0251,0.0156,0.0156,0.0147,0.0128,0.0063,0.0079,0.0062,0.70977294,-0.40725803,1
0.056,0.0748,0.0863,0.035,0.0251,0.0156,0.0156,0.013,0.0128,0.0063,0.0079,0.0062,0.73816717,-0.4583333,1
0.056,0.0783,0.0895,0.0375,0.025,0.0162,0.015,0.0134,0.0132,0.0063,0.0083,0.0062,0.739553,-0.47347742,1
0.056,0.0772,0.0871,0.0351,0.025,0.0162,0.015,0.0149,0.0132,0.0063,0.0083,0.0062,0.7078431,-0.404,1
0.056,0.072,0.089,0.0375,0.0268,0.0153,0.0161,0.0148,0.0142,0.0063,0.008,0.0065,0.71483624,-0.43403444,1
0.056,0.0736,0.0879,0.0371,0.0268,0.0153,0.0161,0.0145,0.0142,0.0063,0.008,0.0065,0.7167969,-0.4379845,1
0.0574,0.0738,0.0887,0.036,0.0269,0.0151,0.0158,0.0134,0.0126,0.0051,0.007,0.0054,0.73751223,-0.45748988,1
0.0574,0.0737,0.0885,0.0373,0.0269,0.0151,0.0158,0.0138,0.0126,0.0051,0.007,0.0054,0.7302053,-0.45988262,1
0.0574,0.0737,0.0885,0.0373,0.0264,0.0159,0.016,0.0138,0.0115,0.0051,0.0082,0.0049,0.7302053,-0.45988262,1
0.0574,0.0767,0.0893,0.0358,0.0264,0.0159,0.016,0.0147,0.0115,0.0051,0.0082,0.0049,0.7173077,-0.41782176,1
0.0574,0.0767,0.089,0.0368,0.0292,0.0176,0.0191,0.0155,0.0133,0.0051,0.0092,0.0062,0.7033493,-0.40726578,1
0.0574,0.072,0.0903,0.039,0.0292,0.0176,0.0191,0.0157,0.0133,0.0051,0.0092,0.0062,0.7037736,-0.4259598,1
0.0567,0.0778,0.0906,0.0372,0.0292,0.0176,0.0191,0.0145,0.0133,0.0097,0.0092,0.0062,0.72407234,-0.43907157,1
0.0522,0.0689,0.0839,0.0361,0.0255,0.0162,0.014,0.0155,0.0125,0.0161,0.0123,0.0072,0.68812877,-0.39922482,1
0.0522,0.0716,0.0822,0.0357,0.0256,0.0149,0.0184,0.0149,0.0132,0.0161,0.0098,0.0075,0.6930999,-0.41106722,1
0.0522,0.0731,0.0832,0.0365,0.0256,0.0149,0.0184,0.0147,0.0132,0.0161,0.0098,0.0075,0.69969356,-0.42578125,1
0.0522,0.0723,0.0832,0.0361,0.0242,0.0127,0.0163,0.0141,0.0123,0.0161,0.0091,0.0073,0.71017474,-0.438247,1
0.0522,0.0749,0.0855,0.0357,0.0242,0.0127,0.0163,0.0139,0.0123,0.0161,0.0091,0.0073,0.72032195,-0.43951616,1
0.056,0.0742,0.087,0.0368,0.0262,0.0161,0.0167,0.0138,0.0147,0.0063,0.0093,0.0074,0.72619045,-0.45454547,1
0.056,0.0755,0.0884,0.0365,0.0262,0.0161,0.0167,0.0139,0.0147,0.0063,0.0093,0.0074,0.72825027,-0.44841272,1
0.056,0.0776,0.0895,0.0366,0.0257,0.0168,0.0163,0.0138,0.0141,0.0063,0.0089,0.0054,0.73281705,-0.45238096,1
0.056,0.0763,0.0879,0.036,0.0257,0.0168,0.0163,0.0139,0.0141,0.0063,0.0089,0.0054,0.72691554,-0.44288576,1
0.056,0.0772,0.0874,0.0373,0.0265,0.0163,0.0161,0.0146,0.0139,0.0063,0.0068,0.0053,0.71372545,-0.4373796,1
0.056,0.0772,0.0888,0.0371,0.0265,0.0163,0.0161,0.0143,0.0139,0.0063,0.0068,0.0053,0.7225994,-0.44357976,1
0.0574,0.0738,0.0906,0.0371,0.0271,0.0158,0.0158,0.0134,0.0142,0.0051,0.006,0.0053,0.7423077,-0.46930692,1
0.0574,0.0738,0.0906,0.0371,0.0271,0.0158,0.0158,0.0134,0.0142,0.0051,0.006,0.0053,0.7423077,-0.46930692,1
0.0574,0.0733,0.0893,0.0379,0.027,0.0161,0.0164,0.014,0.0129,0.0051,0.0082,0.005,0.72894484,-0.46050096,1
0.0574,0.0744,0.0899,0.0372,0.027,0.0161,0.0164,0.0146,0.0129,0.0051,0.0082,0.005,0.72057414,-0.43629342,1
0.0574,0.0762,0.0897,0.0379,0.0279,0.0172,0.0177,0.0146,0.0133,0.0051,0.0091,0.0076,0.72003835,-0.4438095,1
0.0574,0.0763,0.0882,0.0383,0.0279,0.0172,0.0177,0.0145,0.0133,0.0051,0.0091,0.0076,0.7176242,-0.4507576,1
0.0567,0.0772,0.0908,0.0362,0.0279,0.0172,0.0177,0.0141,0.0133,0.0097,0.0091,0.0076,0.73117256,-0.43936384,1
0.0522,0.0707,0.0827,0.0344,0.0255,0.0162,0.014,0.0143,0.0125,0.0161,0.0123,0.0072,0.70515466,-0.41273102,1
0.0522,0.0709,0.0815,0.0354,0.0256,0.0149,0.0184,0.0151,0.0132,0.0161,0.0098,0.0075,0.6873706,-0.4019802,1
0.0522,0.0713,0.085,0.0352,0.0256,0.0149,0.0184,0.0146,0.0132,0.0161,0.0098,0.0075,0.7068273,-0.4136546,1
0.0522,0.0713,0.085,0.0352,0.0242,0.0127,0.0163,0.0146,0.0123,0.0161,0.0091,0.0073,0.7068273,-0.4136546,1
0.0522,0.0731,0.086,0.0359,0.0242,0.0127,0.0163,0.0138,0.0123,0.0161,0.0091,0.0073,0.7234469,-0.44466802,1
0.056,0.0759,0.0875,0.0352,0.0262,0.0161,0.0167,0.0141,0.0147,0.0063,0.0093,0.0074,0.72244096,-0.42799187,1
0.056,0.0743,0.0901,0.0365,0.0262,0.0161,0.0167,0.0136,0.0147,0.0063,0.0093,0.0074,0.73770493,-0.45708582,1
0.056,0.0761,0.0886,0.036,0.0257,0.0168,0.0163,0.0137,0.0141,0.0063,0.0089,0.0054,0.73216033,-0.44869214,1
0.056,0.0742,0.0883,0.0363,0.0257,0.0168,0.0163,0.0135,0.0141,0.0063,0.0089,0.0054,0.73477405,-0.45783132,1
0.056,0.0772,0.0865,0.0386,0.0265,0.0163,0.0161,0.0144,0.0139,0.0063,0.0068,0.0053,0.71456885,-0.4566038,1
0.056,0.0748,0.0897,0.0382,0.0265,0.0163,0.0161,0.0139,0.0139,0.0063,0.0068,0.0053,0.73166025,-0.46641076,1
0.0574,0.0744,0.0905,0.0373,0.0271,0.0158,0.0158,0.0135,0.0142,0.0051,0.006,0.0053,0.7403846,-0.46850395,1
0.0574,0.0744,0.0905,0.0373,0.0271,0.0158,0.0158,0.0135,0.0142,0.0051,0.006,0.0053,0.7403846,-0.46850395,1
0.0574,0.0745,0.0904,0.0371,0.027,0.0161,0.0164,0.0143,0.0129,0.0051,0.0082,0.005,0.7268386,-0.44357976,1
0.0574,0.0761,0.0885,0.0381,0.027,0.0161,0.0164,0.0148,0.0129,0.0051,0.0082,0.005,0.713456,-0.44045368,1
0.0574,0.0763,0.0882,0.0379,0.0279,0.0172,0.0177,0.014,0.0133,0.0051,0.0091,0.0076,0.72602737,-0.46050096,1
0.0574,0.0775,0.089,0.0378,0.0279,0.0172,0.0177,0.0135,0.0133,0.0051,0.0091,0.0076,0.7365854,-0.4736842,1
0.0567,0.0745,0.0899,0.0372,0.0279,0.0172,0.0177,0.0139,0.0133,0.0097,0.0091,0.0076,0.73217726,-0.4559687,1
0.0522,0.0728,0.0864,0.0377,0.0257,0.0181,0.0179,0.0157,0.0188,0.0161,0.0101,0.0077,0.6924584,-0.41198504,1
0.0522,0.0737,0.0849,0.0368,0.0257,0.0181,0.0179,0.0143,0.0188,0.0161,0.0101,0.0077,0.7116935,-0.44031313,1
0.0522,0.0737,0.085,0.0354,0.026,0.0157,0.0168,0.0151,0.0139,0.0161,0.0084,0.007,0.6983017,-0.4019802,1
0.0522,0.0732,0.0843,0.0365,0.026,0.0157,0.0168,0.0148,0.0139,0.0161,0.0084,0.007,0.70131177,-0.42300195,1
0.0522,0.0732,0.0843,0.0365,0.0271,0.0141,0.0163,0.0148,0.0163,0.0161,0.0072,0.007,0.70131177,-0.42300195,1
0.0522,0.0728,0.0843,0.0359,0.0271,0.0141,0.0163,0.0149,0.0163,0.0161,0.0072,0.007,0.69959676,-0.41338584,1
0.056,0.0714,0.0858,0.0359,0.026,0.0175,0.0192,0.0146,0.0173,0.0063,0.0074,0.0076,0.70916337,-0.42178217,1
0.056,0.0732,0.0902,0.0387,0.026,0.0175,0.0192,0.0128,0.0173,0.0063,0.0074,0.0076,0.7514563,-0.50291264,1
0.056,0.0759,0.0892,0.0367,0.0261,0.0183,0.0146,0.0135,0.0159,0.0063,0.0071,0.0061,0.73709834,-0.46215138,1
0.056,0.0739,0.0898,0.0346,0.0261,0.0183,0.0146,0.0139,0.0159,0.0063,0.0071,0.0061,0.731919,-0.42680416,1
0.056,0.0738,0.0874,0.0356,0.0263,0.0163,0.0143,0.0136,0.0145,0.0063,0.0067,0.0053,0.73069304,-0.44715446,1
0.056,0.0742,0.0904,0.0364,0.0263,0.0163,0.0143,0.0136,0.0145,0.0063,0.0067,0.0053,0.73846155,-0.456,1
0.0574,0.0753,0.0902,0.0369,0.0269,0.0159,0.0154,0.0137,0.0142,0.0051,0.0084,0.0048,0.7362849,-0.458498,1
0.0574,0.0753,0.0902,0.0369,0.0269,0.0159,0.0154,0.0137,0.0142,0.0051,0.0084,0.0048,0.7362849,-0.458498,1
0.0574,0.0729,0.0905,0.0371,0.0266,0.015,0.016,0.0144,0.0139,0.0051,0.0079,0.0054,0.7254528,-0.44077668,1
0.0574,0.0749,0.0883,0.0375,0.0266,0.015,0.016,0.0146,0.0139,0.0051,0.0079,0.0054,0.7162293,-0.43953934,1
0.0574,0.0758,0.0877,0.0382,0.0272,0.0165,0.0169,0.0137,0.0135,0.0051,0.0087,0.0067,0.72978306,-0.47206163,1
0.0574,0.077,0.0922,0.0372,0.0272,0.0165,0.0169,0.0128,0.0135,0.0051,0.0087,0.0067,0.7561905,-0.488,1
0.0567,0.0752,0.0915,0.0361,0.0272,0.0165,0.0169,0.0142,0.0135,0.0097,0.0087,0.0067,0.731315,-0.43538767,1
0.0522,0.0715,0.0833,0.0354,0.0257,0.0181,0.0179,0.0163,0.0188,0.0161,0.0101,0.0077,0.67269075,-0.36943907,1
0.0522,0.0708,0.0838,0.0357,0.026,0.0157,0.0168,0.015,0.0139,0.0161,0.0084,0.007,0.6963563,-0.40828404,1
0.0522,0.0719,0.0845,0.0365,0.026,0.0157,0.0168,0.0154,0.0139,0.0161,0.0084,0.007,0.6916917,-0.40655106,1
0.0522,0.0719,0.0845,0.0365,0.0271,0.0141,0.0163,0.0154,0.0163,0.0161,0.0072,0.007,0.6916917,-0.40655106,1
0.0522,0.0723,0.088,0.0357,0.0271,0.0141,0.0163,0.0136,0.0163,0.0161,0.0072,0.007,0.7322835,-0.44827586,1
0.056,0.0742,0.0887,0.0377,0.026,0.0175,0.0192,0.0136,0.0173,0.0063,0.0074,0.0076,0.73411536,-0.46978557,1
0.056,0.0746,0.0901,0.039,0.026,0.0175,0.0192,0.0158,0.0173,0.0063,0.0074,0.0076,0.7016053,-0.4233577,1
0.056,0.0766,0.0912,0.0367,0.0261,0.0183,0.0146,0.0176,0.0159,0.0063,0.0071,0.0061,0.6764706,-0.35174954,1
0.056,0.0739,0.0888,0.0363,0.0261,0.0183,0.0146,0.0158,0.0159,0.0063,0.0071,0.0061,0.6978968,-0.3934741,1
