Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	PISI	NDVI	NDBI	NDWI
50.5	163.5	77.86436054578822	29.813935567467503	0.0741	0.0894	0.1118	0.1246	0.1406	0.1544	0.1633	0.1679	0.1743	0.1815	0.2179	0.2028	0.05194583	0.14803417	0.12960082	-0.20057203
51.5	163.5	77.864452785483	29.813935567467503	0.0741	0.0892	0.1078	0.1232	0.137	0.1464	0.1555	0.1676	0.1658	0.1815	0.2148	0.2062	0.051954035	0.15268227	0.123430945	-0.21713872
52.5	163.5	77.86454502517776	29.813935567467503	0.0741	0.0904	0.1088	0.1202	0.137	0.1464	0.1555	0.162	0.1658	0.1815	0.2148	0.2062	0.05614868	0.1481219	0.14012739	-0.19645494
53.5	163.5	77.86463726487254	29.813935567467503	0.0741	0.0861	0.1088	0.118	0.1321	0.1476	0.1568	0.1579	0.1655	0.1815	0.2091	0.1881	0.054977465	0.14461763	0.1395095	-0.184102
54.5	163.5	77.86472950456732	29.813935567467503	0.0741	0.0861	0.1088	0.118	0.1321	0.1476	0.1568	0.1579	0.1655	0.1815	0.2091	0.1881	0.054977465	0.14461763	0.1395095	-0.184102
51.5	164.5	77.864452785483	29.813843327772727	0.0741	0.0894	0.1096	0.124	0.137	0.1464	0.1555	0.1669	0.1658	0.1815	0.2148	0.2062	0.052519333	0.14747335	0.12549125	-0.20723325
52.5	164.5	77.86454502517776	29.813843327772727	0.0741	0.0885	0.1084	0.1222	0.137	0.1464	0.1555	0.1647	0.1658	0.1815	0.2148	0.2062	0.05304375	0.14813526	0.13201581	-0.20615159
53.5	164.5	77.86463726487254	29.813843327772727	0.0741	0.0861	0.107	0.1162	0.1321	0.1476	0.1568	0.1614	0.1655	0.1815	0.2091	0.1881	0.052970216	0.16282423	0.1287449	-0.20268257
54.5	164.5	77.86472950456732	29.813843327772727	0.0741	0.0861	0.107	0.1162	0.1321	0.1476	0.1568	0.1614	0.1655	0.1815	0.2091	0.1881	0.052970216	0.16282423	0.1287449	-0.20268257
55.5	164.5	77.8648217442621	29.813843327772727	0.0741	0.088	0.1048	0.1146	0.1321	0.1476	0.1568	0.1575	0.1655	0.1815	0.2091	0.1881	0.05676335	0.15766262	0.14075285	-0.20091498
52.5	165.5	77.86454502517776	29.81375108807795	0.0741	0.086	0.108	0.1188	0.1349	0.1441	0.152	0.1628	0.1599	0.1815	0.2129	0.2041	0.052085403	0.15625	0.13335107	-0.20236336
53.5	165.5	77.86463726487254	29.81375108807795	0.0741	0.0883	0.1062	0.1196	0.1334	0.1524	0.1604	0.1636	0.1703	0.1815	0.2249	0.2044	0.05351076	0.15536724	0.15778638	-0.21275017
54.5	165.5	77.86472950456732	29.81375108807795	0.0741	0.0883	0.1062	0.1196	0.1334	0.1524	0.1604	0.1636	0.1703	0.1815	0.2249	0.2044	0.05351076	0.15536724	0.15778638	-0.21275017
55.5	165.5	77.8648217442621	29.81375108807795	0.0741	0.0874	0.1044	0.1186	0.1334	0.1524	0.1604	0.167	0.1703	0.1815	0.2249	0.2044	0.05082358	0.16946776	0.1477418	-0.23065583
56.5	165.5	77.86491398395687	29.81375108807795	0.0662	0.0826	0.1062	0.1212	0.1502	0.1716	0.1882	0.199	0.2084	0.181	0.2403	0.1895	0.028539417	0.24297313	0.0940132	-0.3040629
53.5	166.5	77.86463726487254	29.813658848383174	0.0741	0.0877	0.1074	0.1212	0.1334	0.1524	0.1604	0.1631	0.1703	0.1815	0.2249	0.2044	0.05330599	0.14737953	0.15927835	-0.20591499
54.5	166.5	77.86472950456732	29.813658848383174	0.0741	0.086	0.1082	0.1244	0.1334	0.1524	0.1604	0.1853	0.1703	0.1815	0.2249	0.2044	0.039181657	0.1966419	0.09653831	-0.26269165
55.5	166.5	77.8648217442621	29.813658848383174	0.0741	0.086	0.1082	0.1244	0.1334	0.1524	0.1604	0.1853	0.1703	0.1815	0.2249	0.2044	0.039181657	0.1966419	0.09653831	-0.26269165
