Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	PISI	NDVI	NDBI	NDWI
58.5	27.5	77.86509846334643	29.826480165957104	0.0473	0.0466	0.0648	0.054	0.0981	0.2096	0.2422	0.2564	0.2632	0.2696	0.1783	0.1083	-0.033870675	0.6520618	-0.17966413	-0.59651303
59.5	27.5	77.86519070304121	29.826480165957104	0.0473	0.0466	0.0648	0.054	0.0981	0.2096	0.2422	0.2564	0.2632	0.2696	0.1783	0.1083	-0.033870675	0.6520618	-0.17966413	-0.59651303
60.5	27.5	77.86528294273597	29.826480165957104	0.047	0.049	0.0772	0.0686	0.1201	0.2175	0.2432	0.2731	0.264	0.2769	0.199	0.1343	-0.041482046	0.5984782	-0.15695825	-0.5592349
61.5	27.5	77.86537518243075	29.826480165957104	0.047	0.0789	0.0988	0.0969	0.1201	0.2175	0.2432	0.2491	0.264	0.2769	0.199	0.1343	-0.0032239682	0.4398844	-0.111805394	-0.4320207
62.5	27.5	77.86546742212553	29.826480165957104	0.0472	0.0739	0.0992	0.0999	0.1263	0.2396	0.2796	0.2686	0.2824	0.2769	0.2121	0.1518	-0.018503213	0.45780188	-0.1175369	-0.46057636
63.5	27.5	77.86555966182031	29.826480165957104	0.0472	0.0622	0.0858	0.0846	0.1263	0.2396	0.2796	0.2799	0.2824	0.2769	0.2121	0.1518	-0.034568418	0.5358025	-0.13780491	-0.530763
64.5	27.5	77.86565190151508	29.826480165957104	0.0491	0.0544	0.0824	0.0785	0.1154	0.2278	0.2642	0.2966	0.2799	0.2769	0.2092	0.1383	-0.050535627	0.581445	-0.17279561	-0.56517154
65.5	27.5	77.86574414120986	29.826480165957104	0.0491	0.0494	0.0748	0.0644	0.1154	0.2278	0.2642	0.2482	0.2799	0.2769	0.2092	0.1383	-0.026874218	0.5879718	-0.08526455	-0.5368421
66.5	27.5	77.86583638090464	29.826480165957104	0.0519	0.049	0.0668	0.0588	0.1248	0.2253	0.2587	0.2331	0.2732	0.289	0.2207	0.1392	-0.01854205	0.5971223	-0.027324816	-0.55451816
67.5	27.5	77.86592862059942	29.826480165957104	0.0519	0.058	0.0808	0.0784	0.1248	0.2253	0.2587	0.2596	0.2732	0.289	0.2207	0.1392	-0.026367009	0.53609467	-0.08099108	-0.52526444
68.5	27.5	77.86602086029419	29.826480165957104	0.0519	0.058	0.0808	0.0784	0.1248	0.2253	0.2587	0.2596	0.2732	0.289	0.2207	0.1392	-0.026367009	0.53609467	-0.08099108	-0.52526444
69.5	27.5	77.86611309998897	29.826480165957104	0.0541	0.0625	0.0907	0.0921	0.1282	0.2638	0.3143	0.309	0.3334	0.289	0.2391	0.1549	-0.05101149	0.5407629	-0.12753145	-0.5461596
70.5	27.5	77.86620533968375	29.826480165957104	0.0541	0.048	0.0862	0.0714	0.1282	0.2638	0.3143	0.3389	0.3334	0.289	0.2391	0.1549	-0.08003755	0.651962	-0.17266437	-0.5944484
71.5	27.5	77.86629757937853	29.826480165957104	0.0549	0.0544	0.0821	0.0678	0.1412	0.262	0.3036	0.3112	0.3153	0.289	0.2435	0.1546	-0.058908716	0.6422163	-0.12204795	-0.582507
72.5	27.5	77.8663898190733	29.826480165957104	0.0549	0.066	0.0916	0.0908	0.1412	0.262	0.3036	0.2745	0.3153	0.289	0.2435	0.1546	-0.028358558	0.5028744	-0.059845593	-0.49959028
73.5	27.5	77.86648205876807	29.826480165957104	0.0552	0.0824	0.1082	0.123	0.1481	0.2364	0.2656	0.2568	0.2968	0.2931	0.2441	0.1743	-0.004772716	0.35229066	-0.025354344	-0.4071233
74.5	27.5	77.86657429846285	29.826480165957104	0.0552	0.0803	0.1084	0.116	0.1481	0.2364	0.2656	0.273	0.2968	0.2931	0.2441	0.1743	-0.015783738	0.403599	-0.055888604	-0.4315679
